YEAR,BALLOT,ID,PARTYID,OTHER_PARTY,PRES68_DEMREP,PRES68_NONCONFORM,PRES72_DEMREP,PRES72_NONCONFORM,PRES76_DEMREP,PRES76_NONCONFORM,PRES80_DEMREP,PRES80_NONCONFORM,PRES84_DEMREP,PRES84_NONCONFORM,PRES88_DEMREP,PRES88_NONCONFORM,PRES92_DEMREP,PRES92_NONCONFORM,PRES96_DEMREP,PRES96_NONCONFORM,PRES00_DEMREP,PRES00_NONCONFORM,PRES04_DEMREP,PRES04_NONCONFORM,PRES08_DEMREP,PRES08_NONCONFORM,PRES12_DEMREP,PRES12_NONCONFORM,PRES16_DEMREP,PRES16_NONCONFORM,PRES20_DEMREP,PRES20_NONCONFORM,POLVIEWS,NATSPAC,NATENVIR,NATHEAL,NATCITY,NATCRIME,NATDRUG,NATEDUC,NATRACE,NATARMS,NATAID,NATFARE,NATROAD,NATSOC,NATMASS,NATPARK,NATCHLD,NATSCI,NATENRGY,EQWLTH,SPKATH,SPKRAC,SPKCOM,SPKMIL,SPKHOMO,SPKMSLM,COLATH,COLRAC,COLCOM,COLMIL,COLHOMO,COLMSLM,LIBATH,LIBRAC,LIBCOM,LIBMIL,LIBHOMO,LIBMSLM,CAPPUN,GUNLAW,COURTS,GRASS,RELIG_PROT,RELIG_CATHOLIC,RELIG_JEWISH,RELIG_NONE,RELIG_OTHER,RELIG_BUDDHISM,RELIG_HINDUISM,RELIG_OTHER_EASTERN,RELIG_MUSLIM_ISLAM,RELIG_ORTHODOX_CHRISTIAN,RELIG_CHRISTIAN,RELIG_NATIVE_AMERICAN,RELIG_INTER_NONDENOMINATIONAL,ATTEND,RELITEN,POSTLIFE,PRAYER,RACOPEN,AFFRMACT,WRKWAYUP,HELPFUL,FAIR,TRUST,CONFINAN,CONBUS,CONCLERG,CONEDUC,CONFED,CONLABOR,CONPRESS,CONMEDIC,CONTV,CONJUDGE,CONSCI,CONLEGIS,CONARMY,OBEY,POPULAR,THNKSELF,WORKHARD,HELPOTH,GETAHEAD,FEPOL,ABDEFECT,ABNOMORE,ABHLTH,ABPOOR,ABRAPE,ABSINGLE,ABANY,SEXEDUC,DIVLAW,PREMARSX,TEENSEX,XMARSEX,HOMOSEX,PORNLAW,SPANKING,LETDIE1,SUICIDE1,SUICIDE2,POLHITOK,POLABUSE,POLMURDR,POLESCAP,POLATTAK,NEWS,TVHOURS,FECHLD,FEPRESCH,FEFAM,RACDIF1,RACDIF2,RACDIF3,RACDIF4,HELPPOOR,HELPNOT,HELPBLK,MARHOMO,VOTELAST,PRESLAST_NONCONFORM,PRESLAST_DEMREP
1984.0,,1.0,0.9796334012219959,0.9945689069925322,0.0,0.0,0.0,0.0,0.0,0.0,0.5682281059063137,0.6184657162253904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9572301425661914,0.6320434487440597,0.6306856754921928,0.6340801086218602,0.5770536320434487,0.6401900882552614,0.6286490156143923,0.648336727766463,0.606245756958588,0.6334012219959266,0.6354378818737271,0.6401900882552614,0.6354378818737271,0.6259334691106585,0.5980991174473863,0.6381534283774609,0.0,0.0,0.0,0.9762389680923286,0.9918533604887984,0.9762389680923286,0.9721656483367278,0.9809911744738629,0.9613034623217923,0.0,0.9646978954514596,0.9626612355736592,0.9422946367956552,0.9660556687033266,0.956551255940258,0.0,0.9735234215885947,0.9660556687033266,0.9626612355736592,0.9762389680923286,0.9674134419551935,0.0,0.9341479972844535,0.9708078750848609,0.9484046164290564,0.9545145960624576,0.9918533604887984,0.9918533604887984,0.9918533604887984,0.9918533604887984,0.9918533604887984,0.9918533604887984,0.9918533604887984,0.9918533604887984,0.9918533604887984,0.9918533604887984,0.9918533604887984,0.9918533604887984,0.9918533604887984,0.991174473862865,0.978275627970129,0.9178547182620502,0.0,0.9789545145960624,0.0,0.0,0.9959266802443992,0.9959266802443992,0.9918533604887984,0.6469789545145961,0.6429056347589952,0.6415478615071283,0.6490156143923965,0.6476578411405295,0.6476578411405295,0.6510522742701969,0.6571622539035981,0.6551255940257977,0.6401900882552614,0.6245756958587916,0.6496945010183299,0.6449422946367956,0.0,0.0,0.0,0.0,0.0,0.9904955872369314,0.0,0.9646978954514596,0.9640190088255262,0.9714867617107943,0.9599456890699253,0.9545145960624576,0.9640190088255262,0.9640190088255262,0.0,0.0,0.0,0.0,0.9837067209775967,0.9585879158180584,0.9816700610997964,0.0,0.0,0.0,0.0,0.9701289884589274,0.9735234215885947,0.9708078750848609,0.9545145960624576,0.9830278343516633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.956551255940258,0.9300746775288526,0.9497623896809233,0.0,0.9809911744738629,0.6184657162253904,0.5682281059063137
1985.0,,1.0,0.9856584093872229,0.9967405475880052,0.0,0.0,0.0,0.0,0.0,0.0,0.6134289439374185,0.6473272490221643,0.6629726205997393,0.665580182529335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9530638852672751,0.9556714471968709,0.9471968709256845,0.970013037809648,0.878096479791395,0.953715775749674,0.9348109517601043,0.9713168187744459,0.9165580182529335,0.9563233376792699,0.9550195567144719,0.9654498044328553,0.9439374185136897,0.9654498044328553,0.894393741851369,0.9550195567144719,0.0,0.0,0.0,0.0,0.984354628422425,0.9732724902216427,0.970013037809648,0.9752281616688396,0.9634941329856584,0.0,0.9680573663624511,0.9641460234680573,0.9517601043024772,0.9641460234680573,0.9667535853976532,0.0,0.9732724902216427,0.970013037809648,0.9589308996088657,0.9752281616688396,0.9674054758800521,0.0,0.9458930899608866,0.9850065189048239,0.9608865710560626,0.0,0.9967405475880052,0.9967405475880052,0.9967405475880052,0.9967405475880052,0.9967405475880052,0.9967405475880052,0.9967405475880052,0.9967405475880052,0.9967405475880052,0.9967405475880052,0.9967405475880052,0.9967405475880052,0.9967405475880052,0.9973924380704041,0.9654498044328553,0.0,0.9667535853976532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983702737940026,0.9556714471968709,0.9687092568448501,0.970013037809648,0.9719687092568449,0.970013037809648,0.9608865710560626,0.9687092568448501,0.9654498044328553,0.970013037809648,0.9550195567144719,0.9661016949152542,0.0,0.9856584093872229,0.9674054758800521,0.0,0.0,0.970664928292047,0.9647979139504563,0.9804432855280313,0.0,0.0,0.0,0.0,0.0,0.9973924380704041,0.9928292046936115,0.9895697522816167,0.9771838331160365,0.9791395045632334,0.954367666232073,0.9563233376792699,0.9739243807040417,0.9485006518904824,0.0,0.0,0.0,0.0,0.9973924380704041,0.7594524119947849,0.7509778357235984
1986.0,,1.0,0.9918367346938776,0.9979591836734694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6510204081632653,0.6564625850340136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9530612244897959,0.9482993197278912,0.9340136054421768,0.9585034013605442,0.8727891156462585,0.9510204081632653,0.9428571428571428,0.9693877551020408,0.9210884353741496,0.9496598639455782,0.9551020408163265,0.9639455782312926,0.9476190476190476,0.9653061224489796,0.9013605442176871,0.9469387755102041,0.0,0.0,0.0,0.9850340136054422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9455782312925171,0.0,0.9619047619047619,0.9775510204081632,0.9979591836734694,0.9979591836734694,0.9979591836734694,0.9979591836734694,0.9979591836734694,0.9979591836734694,0.9979591836734694,0.9979591836734694,0.9979591836734694,0.9979591836734694,0.9979591836734694,0.9979591836734694,0.9979591836734694,0.9972789115646259,0.9244897959183673,0.9272108843537415,0.48435374149659866,0.9850340136054422,0.0,0.0,0.9918367346938776,0.9904761904761905,0.9972789115646259,0.9795918367346939,0.9598639455782313,0.9639455782312926,0.9823129251700681,0.9707482993197278,0.9428571428571428,0.9782312925170068,0.9843537414965986,0.9782312925170068,0.95578231292517,0.9380952380952381,0.9714285714285714,0.972108843537415,0.49795918367346936,0.49795918367346936,0.49795918367346936,0.49795918367346936,0.49795918367346936,0.0,0.9625850340136054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9707482993197278,0.9578231292517007,0.9693877551020408,0.9829931972789115,0.0,0.0,0.9897959183673469,0.9931972789115646,0.9612244897959183,0.9659863945578231,0.9918367346938776,0.9605442176870749,0.9836734693877551,0.9836734693877551,0.9605442176870749,0.9863945578231292,0.998639455782313,0.9972789115646259,0.9931972789115646,0.9809523809523809,0.9823129251700681,0.9673469387755103,0.9625850340136054,0.9741496598639455,0.9551020408163265,0.9727891156462585,0.9428571428571428,0.9707482993197278,0.0,0.9843537414965986,0.6564625850340136,0.6510204081632653
1987.0,,1.0,0.9862561847168774,0.994502473886751,0.0,0.0,0.0,0.0,0.0,0.0,0.576690489279824,0.6085761407366685,0.6135239142385926,0.617372182517867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230346344145135,0.9400769653655855,0.9334799340296867,0.965915338097856,0.8482682792743266,0.9538207806487081,0.94282572842221,0.9670148433205058,0.9125893347993403,0.9400769653655855,0.9516217702034084,0.960417811984607,0.9301814183617372,0.9488730071467839,0.8845519516217702,0.9494227597581089,0.0,0.0,0.0,0.9818581638262782,0.9895547003848268,0.9747113798790544,0.9741616272677295,0.9648158328752061,0.9703133589884552,0.0,0.9593183067619572,0.9587685541506322,0.9329301814183617,0.9516217702034084,0.9615173172072567,0.0,0.9708631115997801,0.9692138537658054,0.9615173172072567,0.959868059373282,0.971412864211105,0.0,0.9263331500824629,0.9785596481583287,0.9406267179769104,0.9681143485431556,0.9961517317207257,0.9961517317207257,0.9961517317207257,0.9961517317207257,0.9961517317207257,0.9961517317207257,0.9961517317207257,0.9961517317207257,0.9961517317207257,0.9961517317207257,0.9961517317207257,0.9961517317207257,0.9961517317207257,0.9928532160527762,0.977460142935679,0.919736118746564,0.0,0.9752611324903794,0.0,0.0,0.9912039582188016,0.9851566794942276,0.9939527212754261,0.9752611324903794,0.9510720175920836,0.9642660802638813,0.9840571742715778,0.9620670698185816,0.9389774601429357,0.9725123694337549,0.9851566794942276,0.9791094007696537,0.954370533260033,0.9219351291918637,0.9626168224299065,0.9642660802638813,0.9895547003848268,0.9895547003848268,0.9895547003848268,0.9895547003848268,0.9895547003848268,0.9884551951621771,0.0,0.9587685541506322,0.9576690489279824,0.959868059373282,0.9576690489279824,0.9505222649807586,0.9593183067619572,0.9510720175920836,0.0,0.0,0.0,0.0,0.9807586586036283,0.9620670698185816,0.9796591533809785,0.0,0.0,0.0,0.0,0.937328202308961,0.9708631115997801,0.9664650907091809,0.9400769653655855,0.9796591533809785,0.9956019791094007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686641011544805,0.9378779549202859,0.9703133589884552,0.0,0.9868059373282023,0.7047828477185266,0.6965365585486532
1988.0,1.0,1.0,0.993801652892562,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5475206611570248,0.5475206611570248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9504132231404959,0.9194214876033058,0.9380165289256198,0.9524793388429752,0.8326446280991735,0.9400826446280992,0.9400826446280992,0.9504132231404959,0.8884297520661157,0.9070247933884298,0.9483471074380165,0.9421487603305785,0.9380165289256198,0.9442148760330579,0.8491735537190083,0.9256198347107438,0.0,0.0,0.0,0.0,0.9772727272727273,0.9628099173553719,0.96900826446281,0.9524793388429752,0.9545454545454546,0.0,0.9504132231404959,0.9628099173553719,0.9297520661157025,0.9400826446280992,0.9462809917355371,0.0,0.9628099173553719,0.9504132231404959,0.9586776859504132,0.9421487603305785,0.9483471074380165,0.0,0.9111570247933884,0.9710743801652892,0.9483471074380165,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9979338842975206,0.8636363636363636,0.9152892561983471,0.9648760330578512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993801652892562,0.9669421487603306,0.9669421487603306,0.9752066115702479,0.9628099173553719,0.9648760330578512,0.9462809917355371,0.9586776859504132,0.9566115702479339,0.9710743801652892,0.9400826446280992,0.9731404958677686,0.9834710743801653,0.987603305785124,0.9648760330578512,0.0,0.987603305785124,0.9400826446280992,0.9566115702479339,0.9793388429752066,0.0,0.0,0.0,0.0,0.0,1.0,0.9896694214876033,0.9917355371900827,0.9834710743801653,0.9752066115702479,0.9483471074380165,0.9586776859504132,0.9545454545454546,0.9648760330578512,0.0,0.0,0.0,0.8760330578512396,0.9772727272727273,0.5475206611570248,0.5475206611570248
1988.0,2.0,1.0,0.998015873015873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.5972222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9662698412698413,0.9365079365079365,0.9464285714285714,0.9662698412698413,0.8472222222222222,0.9464285714285714,0.9424603174603174,0.9742063492063492,0.8888888888888888,0.9384920634920635,0.9503968253968254,0.9642857142857143,0.9424603174603174,0.9523809523809523,0.873015873015873,0.9523809523809523,0.0,0.0,0.0,0.9742063492063492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9404761904761905,0.0,0.9662698412698413,0.9503968253968254,0.998015873015873,0.998015873015873,0.998015873015873,0.998015873015873,0.998015873015873,0.998015873015873,0.998015873015873,0.998015873015873,0.998015873015873,0.998015873015873,0.998015873015873,0.998015873015873,0.998015873015873,0.996031746031746,0.8611111111111112,0.9404761904761905,0.9563492063492064,0.9801587301587301,0.0,0.0,0.9920634920634921,0.9880952380952381,0.9920634920634921,0.9742063492063492,0.9623015873015873,0.9801587301587301,0.9821428571428571,0.9722222222222222,0.9444444444444444,0.9662698412698413,0.9880952380952381,0.9880952380952381,0.9623015873015873,0.9186507936507936,0.9682539682539683,0.9702380952380952,0.9900793650793651,0.9900793650793651,0.9900793650793651,0.9900793650793651,0.998015873015873,0.0,0.9563492063492064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9662698412698413,0.9404761904761905,0.9603174603174603,0.9861111111111112,0.0,0.0,0.9801587301587301,0.9920634920634921,0.9523809523809523,0.9583333333333334,0.9761904761904762,0.9523809523809523,0.9801587301587301,0.9702380952380952,0.9484126984126984,0.9801587301587301,1.0,0.9920634920634921,0.9861111111111112,0.9702380952380952,0.9761904761904762,0.9444444444444444,0.9464285714285714,0.9583333333333334,0.9226190476190477,0.9662698412698413,0.9365079365079365,0.9682539682539683,0.8670634920634921,0.9642857142857143,0.5972222222222222,0.5833333333333334
1988.0,3.0,1.0,0.9979716024340771,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6024340770791075,0.6105476673427992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9513184584178499,0.9310344827586207,0.9330628803245437,0.9655172413793104,0.8316430020283976,0.9553752535496958,0.9533468559837728,0.973630831643002,0.8924949290060852,0.9371196754563894,0.9432048681541582,0.9675456389452333,0.947261663286004,0.9513184584178499,0.8640973630831643,0.949290060851927,0.0,0.0,0.0,0.9776876267748479,0.9898580121703854,0.9858012170385395,0.9817444219066938,0.9756592292089249,0.9655172413793104,0.0,0.9817444219066938,0.9614604462474645,0.9533468559837728,0.9776876267748479,0.9513184584178499,0.0,0.9858012170385395,0.9837728194726166,0.973630831643002,0.9695740365111561,0.973630831643002,0.0,0.9290060851926978,0.9675456389452333,0.9330628803245437,0.9655172413793104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9411764705882353,0.920892494929006,0.0,0.9756592292089249,0.0,0.0,0.9898580121703854,0.9858012170385395,0.9939148073022313,0.973630831643002,0.9391480730223124,0.9594320486815415,0.9756592292089249,0.9533468559837728,0.9432048681541582,0.9614604462474645,0.9858012170385395,0.973630831643002,0.9391480730223124,0.9148073022312373,0.9614604462474645,0.9614604462474645,0.9695740365111561,0.9695740365111561,0.9695740365111561,0.9695740365111561,0.9959432048681541,0.9939148073022313,0.0,0.9655172413793104,0.9675456389452333,0.9655172413793104,0.9614604462474645,0.9452332657200812,0.949290060851927,0.9594320486815415,0.0,0.0,0.0,0.0,0.9837728194726166,0.9533468559837728,0.9756592292089249,0.0,0.0,0.0,0.0,0.9391480730223124,0.9756592292089249,0.9776876267748479,0.949290060851927,0.9858012170385395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9817444219066938,0.9411764705882353,0.9634888438133874,0.9046653144016227,0.9817444219066938,0.6105476673427992,0.6024340770791075
1989.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.601593625498008,0.6055776892430279,0.5816733067729084,0.5836653386454184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9382470119521913,0.9282868525896414,0.9362549800796812,0.9661354581673307,0.8545816733067729,0.9422310756972112,0.950199203187251,0.9661354581673307,0.8844621513944223,0.9302788844621513,0.950199203187251,0.9561752988047809,0.9302788844621513,0.9322709163346613,0.8426294820717132,0.9282868525896414,0.0,0.0,0.0,0.0,0.9880478087649402,0.9741035856573705,0.9741035856573705,0.9780876494023905,0.9701195219123506,0.0,0.954183266932271,0.9641434262948207,0.9462151394422311,0.9422310756972112,0.9581673306772909,0.0,0.9661354581673307,0.9581673306772909,0.952191235059761,0.952191235059761,0.9661354581673307,0.0,0.9482071713147411,0.9860557768924303,0.954183266932271,0.0,0.99800796812749,0.99800796812749,0.99800796812749,0.99800796812749,0.99800796812749,0.99800796812749,0.99800796812749,0.99800796812749,0.99800796812749,0.99800796812749,0.99800796812749,0.99800796812749,0.99800796812749,0.99800796812749,0.9322709163346613,0.9103585657370518,0.9661354581673307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9860557768924303,0.9402390438247012,0.9621513944223108,0.9561752988047809,0.9641434262948207,0.9621513944223108,0.9561752988047809,0.952191235059761,0.9581673306772909,0.9601593625498008,0.9442231075697212,0.9641434262948207,0.9860557768924303,0.9860557768924303,0.9701195219123506,0.0,0.9880478087649402,0.9442231075697212,0.952191235059761,0.9860557768924303,0.0,0.0,0.0,0.0,0.0,0.99800796812749,0.9940239043824701,0.9840637450199203,0.9701195219123506,0.9780876494023905,0.9402390438247012,0.9561752988047809,0.9601593625498008,0.9382470119521913,0.0,0.0,0.0,0.0,1.0,0.6772908366533864,0.6752988047808764
1989.0,2.0,1.0,0.9880952380952381,0.998015873015873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5793650793650794,0.5793650793650794,0.5793650793650794,0.5873015873015873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9384920634920635,0.9265873015873016,0.9424603174603174,0.9623015873015873,0.8273809523809523,0.9682539682539683,0.9444444444444444,0.9781746031746031,0.8988095238095238,0.9345238095238095,0.9285714285714286,0.9523809523809523,0.9305555555555556,0.9563492063492064,0.8452380952380952,0.9325396825396826,0.0,0.0,0.0,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9464285714285714,0.0,0.9642857142857143,0.9662698412698413,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9484126984126984,0.8948412698412699,0.9682539682539683,0.9722222222222222,0.0,0.0,0.9900793650793651,0.996031746031746,0.998015873015873,0.9563492063492064,0.9365079365079365,0.9543650793650794,0.9781746031746031,0.9484126984126984,0.9226190476190477,0.9702380952380952,0.9801587301587301,0.9761904761904762,0.9523809523809523,0.8948412698412699,0.9682539682539683,0.9543650793650794,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.0,0.9265873015873016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9662698412698413,0.9305555555555556,0.9662698412698413,0.9841269841269841,0.0,0.0,0.9841269841269841,0.9880952380952381,0.9583333333333334,0.9503968253968254,0.9761904761904762,0.9384920634920635,0.9781746031746031,0.9662698412698413,0.9523809523809523,0.9801587301587301,1.0,0.9900793650793651,0.9841269841269841,0.9662698412698413,0.9642857142857143,0.9345238095238095,0.9424603174603174,0.9543650793650794,0.9365079365079365,0.9682539682539683,0.9345238095238095,0.9563492063492064,0.0,0.9900793650793651,0.6825396825396826,0.6805555555555556
1989.0,3.0,1.0,0.9774011299435028,0.992467043314501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6252354048964218,0.6346516007532956,0.6629001883239172,0.6685499058380414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9378531073446328,0.9491525423728814,0.9453860640301318,0.9717514124293786,0.8587570621468926,0.9566854990583804,0.9642184557438794,0.9736346516007532,0.8870056497175142,0.9378531073446328,0.9397363465160076,0.943502824858757,0.9265536723163842,0.9491525423728814,0.8851224105461394,0.9378531073446328,0.0,0.0,0.0,0.9849340866290018,0.9868173258003766,0.975517890772128,0.9717514124293786,0.9811676082862524,0.9717514124293786,0.0,0.9529190207156308,0.9566854990583804,0.9227871939736346,0.9491525423728814,0.943502824858757,0.0,0.9661016949152542,0.967984934086629,0.9510357815442562,0.9585687382297552,0.9623352165725048,0.0,0.9303201506591338,0.9792843691148776,0.9340866290018832,0.9623352165725048,0.9943502824858758,0.9943502824858758,0.9943502824858758,0.9943502824858758,0.9943502824858758,0.9943502824858758,0.9943502824858758,0.9943502824858758,0.9943502824858758,0.9943502824858758,0.9943502824858758,0.9943502824858758,0.9943502824858758,0.9943502824858758,0.9472693032015066,0.0,0.0,0.9830508474576272,0.0,0.0,0.9981167608286252,0.992467043314501,0.992467043314501,0.9698681732580038,0.943502824858757,0.967984934086629,0.9830508474576272,0.9529190207156308,0.943502824858757,0.9661016949152542,0.9811676082862524,0.9717514124293786,0.9491525423728814,0.9152542372881356,0.9623352165725048,0.9585687382297552,0.967984934086629,0.967984934086629,0.967984934086629,0.967984934086629,0.967984934086629,0.9905838041431262,0.0,0.9642184557438794,0.9623352165725048,0.9774011299435028,0.9585687382297552,0.9623352165725048,0.9548022598870056,0.9566854990583804,0.0,0.0,0.0,0.0,0.9868173258003766,0.928436911487759,0.9830508474576272,0.0,0.0,0.0,0.0,0.9133709981167608,0.9774011299435028,0.975517890772128,0.9548022598870056,0.9868173258003766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9623352165725048,0.9227871939736346,0.9698681732580038,0.0,0.9981167608286252,0.7476459510357816,0.7419962335216572
1990.0,1.0,1.0,0.9873150105708245,0.9978858350951374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6131078224101479,0.6236786469344608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9619450317124736,0.9323467230443975,0.9323467230443975,0.945031712473573,0.8372093023255814,0.9429175475687104,0.9513742071881607,0.9577167019027484,0.8985200845665962,0.9281183932346723,0.9323467230443975,0.9386892177589852,0.9069767441860465,0.9323467230443975,0.8520084566596194,0.9281183932346723,0.0,0.0,0.0,0.0,0.9830866807610994,0.9830866807610994,0.9788583509513742,0.9619450317124736,0.9619450317124736,0.0,0.9492600422832981,0.945031712473573,0.9302325581395349,0.9471458773784355,0.9556025369978859,0.0,0.9682875264270613,0.9640591966173362,0.9682875264270613,0.9556025369978859,0.9746300211416491,0.0,0.9281183932346723,0.9788583509513742,0.9619450317124736,0.0,0.9978858350951374,0.9978858350951374,0.9978858350951374,0.9978858350951374,0.9978858350951374,0.9978858350951374,0.9978858350951374,0.9978858350951374,0.9978858350951374,0.9978858350951374,0.9978858350951374,0.9978858350951374,0.9978858350951374,0.9577167019027484,0.9492600422832981,0.8985200845665962,0.9577167019027484,0.9640591966173362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9894291754756871,0.9344608879492601,0.9556025369978859,0.9534883720930233,0.9746300211416491,0.9429175475687104,0.959830866807611,0.9556025369978859,0.959830866807611,0.959830866807611,0.9386892177589852,0.9661733615221987,0.9682875264270613,0.9767441860465116,0.9429175475687104,0.0,0.9830866807610994,0.9492600422832981,0.9492600422832981,0.9704016913319239,0.0,0.0,0.0,0.0,0.0,0.9978858350951374,0.9957716701902748,0.9957716701902748,0.9704016913319239,0.9725158562367865,0.9260042283298098,0.9725158562367865,0.9682875264270613,0.9408033826638478,0.0,0.0,0.9556025369978859,0.0,0.985200845665962,0.6236786469344608,0.6131078224101479
